t,centre_2d_x,centre_2d_y,bb_2d_br_x,bb_2d_br_y,bb_2d_tl_x,bb_2d_tl_y,centre_3d_x,centre_3d_y,centre_3d_z,bb_3d_brb_x,bb_3d_brb_y,bb_3d_brb_z,bb_3d_flt_x,bb_3d_flt_y,bb_3d_flt_z
193,193.53246792877272,83.09871673583638,219.0,135.0909090909091,168.63636363636363,28.181818181818183,335.82434220749997,369.5622586335909,2855.962346857272,597.0863453257726,-152.7220389625454,2885.962346857272,85.57917022705,909.8912464488184,2825.962346857272
194,193.58691609700003,83.08804728190667,219.0,136.06666666666666,167.46666666666667,28.133333333333333,336.4915323894,369.80333251946666,2857.000179036667,597.3010823568001,-162.6538462322,2887.000179036667,74.00894470214668,910.7064249674665,2827.000179036667
195,190.82802997931813,82.08055738969998,217.9090909090909,135.36363636363637,164.9090909090909,28.545454545454547,309.9107055665,381.36830277872724,2867.7960316045455,588.4086608887274,-156.10353296463637,2897.7960316045455,48.67608469182273,910.0887340198635,2837.7960316045455
196,182.48744409727274,81.25132820822274,205.0,135.0,157.45454545454547,25.818181818181817,234.3669586181818,404.0376794987726,2975.215775923182,474.22306823731816,-158.0639357132727,3005.215775923182,-26.767872290163634,972.4061279295911,2945.215775923182
197,177.72049985614285,84.81434958322143,207.0,133.92857142857142,147.85714285714286,35.92857142857143,191.90493447442853,381.0025155202144,3088.7310442239286,514.2312589373215,-152.31678118028574,3118.7310442239286,-130.5823748452393,901.152406964893,3058.7310442239286
198,180.03057691783326,90.78844197591113,214.55555555555554,133.88888888888889,140.22222222222223,60.44444444444444,219.25861019555552,319.8256106906667,3121.8364529083337,602.959716796889,-153.5187538995556,3151.8364529083337,-214.42056528727778,645.8811102972779,3091.8364529083337
199,180.976895784,92.69467323704737,215.0,133.0,138.73684210526315,68.73684210526316,228.15773492121048,297.0287700451579,3102.011127673158,604.0605661492631,-142.7779685573158,3132.011127673158,-229.11299053000002,552.2431576378947,3072.011127673158
200,181.571629451,93.11373490553845,215.0,133.0,140.46153846153845,68.76923076923077,234.47015146123078,292.2757357083847,3099.9342698315386,603.6600247896154,-142.6832909216923,3129.9342698315386,-210.4106046236923,551.5158879206924,3069.9342698315386
201,181.91732883456254,93.19452667235623,215.0,133.0,142.0,68.875,237.85015392293752,290.92218208312505,3094.907302855,602.6904830932501,-142.454129219,3124.907302855,-193.50232887262504,549.4712524414375,3064.907302855
202,181.5564079285,93.0746383667,215.0,133.0,139.5,69.75,234.29410552987497,292.683132171625,3099.747772215,603.6240234375,-142.67478942875,3129.747772215,-220.72740936262502,540.927619934125,3069.747772215
203,181.98434565623077,88.94822575493846,212.84615384615384,133.0,141.69230769230768,58.30769230769231,240.12131441561536,339.3657789963077,3115.2789963938462,582.7152944712308,-143.38280428369234,3145.2789963938462,-198.11972045892304,667.8915686974615,3085.2789963938462
204,186.00240325928573,87.70075825282143,209.0,125.0,152.71428571428572,55.57142857142857,279.1394980294285,347.5017939976429,3067.068777902857,532.1599731446428,-54.92215728752858,3097.068777902857,-79.29826423103569,686.3168422152141,3037.068777902857
205,190.2515668002273,93.36602887240907,208.72727272727272,121.0,169.0909090909091,67.45454545454545,321.7172796076363,283.2473186145454,3032.6226029831814,523.3253062855,-10.73958630995,3062.6226029831814,95.71593197901817,553.278153853,3002.6226029831814
206,188.457562615,94.76745650347645,205.0,121.0,169.05882352941177,68.0,300.8886431527058,266.7902419145294,3015.183651195882,480.53000057441176,-10.678433642658824,3045.183651195882,94.82836420395292,544.3382927390587,2985.183651195882
207,188.42447771346428,94.89600563050001,205.0,121.0,168.35714285714286,68.07142857142857,300.3447287424286,265.25925445553577,3013.2389351982138,480.22312164310716,-10.671614374435718,3043.2389351982138,87.41990811486785,543.2356175013572,2983.2389351982138
208,188.4588345614091,95.08036388049545,205.0,121.0,167.45454545454547,68.45454545454545,300.8824032869092,263.4648784290455,3014.99212091591,480.4997725053181,-10.677762248290907,3044.99212091591,78.02404369007273,539.5455044832728,2984.99212091591
209,189.2284409372105,93.96712935598947,205.8421052631579,121.0,168.42105263157896,68.0,309.0049936395263,275.2282875462105,3014.836258736842,489.46901662726316,-10.677215827142104,3044.836258736842,88.14231069458421,544.2836239463684,2984.836258736842
210,189.7380176890909,87.9644518765591,209.1818181818182,121.0,164.1818181818182,53.54545454545455,318.3067030473182,342.8993932550909,3052.411032936364,531.5652618406818,-10.808977647268183,3082.411032936364,44.35052628950455,704.3706914728635,3022.411032936364
211,188.75806467163162,92.1415859021579,215.0,121.0,157.57894736842104,67.15789473684211,309.00799399931583,299.37096525484213,3064.54765882,596.8249029861578,-10.85153680098421,3094.54765882,-25.835606223663167,562.3005065916842,3034.54765882
212,185.86446762079163,96.28009668985833,216.0,121.0,146.16666666666666,76.0,278.3010381062917,255.22644933066667,3068.4467163079166,608.4497044882085,-10.865209499995833,3098.4467163079166,-147.39260896045832,468.81208419800004,3038.4467163079166
213,186.284746805875,96.69223054249166,215.0,121.0,149.83333333333334,76.0,282.3240152994583,250.34977849333328,3063.0320129395836,596.5427907307917,-10.846221923833333,3093.0320129395836,-108.13254578895834,467.97663116462496,3033.0320129395836
214,186.71006520575,96.737784703575,215.0,121.0,151.5,76.0,286.5208740233333,249.55853017175,3059.3450113925005,595.8316904703332,-10.833292961116667,3089.3450113925005,-90.43704732275835,467.40774790449996,3029.3450113925005
215,189.66669522807695,96.4321470994154,215.0,121.0,167.84615384615384,76.0,316.17555823699996,251.1781710111538,3039.248159556154,591.9556837815385,-10.7628199504,3069.248159556154,82.79498114953846,464.30693875807685,3009.248159556154
216,191.0972986636522,96.60298786991738,215.52173913043478,128.91304347826087,166.08695652173913,69.65217391304348,325.71304321295656,245.15401425560867,2987.0114746095655,587.3876714291306,-94.02443379943477,3017.0114746095655,63.222103118913054,522.0369050398696,2957.0114746095655
217,187.03318684893335,84.30679524741332,211.0,132.06666666666666,162.0,35.333333333333336,284.2180135089333,375.2947550456,2998.5058756519993,541.6180501302,-128.21871948256,3028.5058756519993,20.766424433393333,881.4227620442667,2968.505875652
218,186.7027345545294,83.46696247774706,211.0,132.2941176470588,161.88235294117646,32.0,279.0238342287059,381.74455171464706,2979.859805837059,538.2833862304117,-129.75547790517646,3009.859805837059,19.464839262117643,910.2692368450001,2949.859805837059
219,187.71093444829998,83.25959014893002,211.0,133.0,162.8,28.8,286.94581298829996,380.4591278075,2953.0866943359997,533.4952880860001,-135.98899841300002,2983.0866943359997,28.673452758779995,934.7927673338002,2923.0866943359997
220,188.4160660963077,82.34044471155383,211.0,133.46153846153845,162.76923076923077,26.923076923076923,294.1173424353846,389.7903301533846,2951.6336763815384,533.2354266824616,-140.74708674507693,2981.6336763815384,28.36939899738462,953.585594764077,2921.6336763815384
221,188.75038563118184,81.90441409022726,211.0,133.1818181818182,163.0909090909091,28.727272727272727,297.7909823330909,394.5881319914546,2953.7627396999997,533.6161831941819,-137.921363137,2983.7627397,31.67853684857273,935.7846124822726,2923.7627396999997
222,189.00961773215386,81.97010803222307,211.0,132.69230769230768,164.15384615384616,28.307692307692307,299.8299278845385,393.06633347738455,2947.418926532308,532.481651893,-132.5482242290769,2977.418926532308,42.49721879224615,938.1029897837693,2917.418926532308
223,190.5197251262941,83.5020720538,214.1764705882353,131.11764705882354,166.35294117647058,34.23529411764706,301.1870242847648,359.7846769445294,2814.6415297570584,540.4506099925294,-110.89533368276473,2844.6415297570584,61.743838141941175,836.493623621294,2784.6415297570584
224,191.2610039344615,63.516943711507686,214.69230769230768,131.0,168.46153846153845,8.0,289.1544940653846,522.4612051155384,2637.8048565192303,511.6531630296154,-102.9061607949231,2667.8048565192303,77.33443729694615,1024.2066885153847,2607.8048565192303
225,189.46878998851724,63.34186396105862,211.9655172413793,131.0,166.55172413793105,8.0,273.4472835146551,525.749499090724,2646.1869106951726,487.67108049068963,-103.22948482117243,2676.1869106951726,60.10032561730001,1027.4986993199998,2616.1869106951726
226,189.76787160233337,63.44169197082333,212.2,131.0,166.86666666666667,8.0,276.4364390055,525.2192545573332,2648.1943440753334,490.24532267250004,-103.3069183349333,2678.1943440753334,63.04235661825333,1028.287117513,2618.1943440753334
227,189.90846579421432,63.892314365932144,213.0,131.0,166.0,8.0,278.6551633562857,522.7512098039642,2656.920070103571,499.3729956491785,-103.6435007368214,2686.920070103571,55.27043587820357,1031.7141026089287,2626.920070103571
228,189.63519795748147,63.72742363258148,212.7037037037037,131.0,166.8148148148148,8.0,275.4460121436666,523.0294505932224,2650.5484031396304,495.40084047674077,-103.39772259748149,2680.5484031396304,62.618338973437034,1029.2116518381479,2620.5484031396304
229,189.54996914329635,63.67610309741482,212.7037037037037,131.0,166.44444444444446,8.0,274.5754304108149,523.357225206185,2649.792724609629,495.2643590856296,-103.36857378914816,2679.792724609629,59.20088732684445,1028.9148627388888,2619.792724609629
230,189.58892085637925,63.51206246737241,212.93103448275863,131.0,167.17241379310346,8.0,274.8375633502069,524.6919008452758,2648.83259529931,497.2221616547585,-103.33153928551725,2678.83259529931,65.86564846697587,1028.5377786565518,2618.83259529931
231,189.41795188494737,63.253610711352636,213.0,130.89473684210526,167.47368421052633,8.0,273.3465190687369,527.2781372070527,2649.7647255342104,498.04315185547364,-102.37786865234736,2679.7647255342104,68.6562552201158,1028.903866415263,2619.7647255342104
232,186.99343566886668,64.12103500366666,211.53333333333333,137.26666666666668,161.73333333333332,8.0,247.17533467613336,511.7487650553333,2611.2119466133327,477.23620402019986,-159.8144989014,2641.2119466133327,15.777090072633337,1013.7623860682,2581.2119466133327
233,183.93142016179317,76.0883554919069,210.86206896551724,137.89655172413794,151.72413793103448,21.03448275862069,212.7937411603448,390.4478349356551,2535.358482623793,457.5528217184826,-160.99732234562066,2565.358482623793,-72.67691684593447,869.4656561489654,2505.358482623793
234,183.21034567692854,84.35599245343573,210.85714285714286,138.71428571428572,143.71428571428572,41.42857142857143,206.93682861328574,317.78471374507143,2542.5211530414285,458.78089468821423,-168.82552773607145,2572.5211530414285,-143.48864637092856,692.2443062919286,2512.5211530414285
235,183.5773176713182,84.37629838423636,211.0,138.63636363636363,144.0,42.72727272727273,210.8245703956818,318.53625765709086,2549.93684526,461.39595309172734,-168.6042771774091,2579.93684526,-141.3852962146818,682.8194746537728,2519.93684526
236,183.81837781262496,84.91419633229167,210.41666666666666,138.66666666666666,143.91666666666666,43.583333333333336,213.32197761541667,314.22998809816664,2554.048736573751,456.83841705324994,-169.148054758625,2584.048736573751,-142.34960110975,676.3646240234168,2524.048736573751
237,185.454483032,83.5593566895,211.0,137.0,148.0,38.0,228.678253174,327.375793457,2561.92285156,463.539550781,-154.513137817,2591.92285156,-106.543296814,728.046020508,2531.92285156
238,184.85655857980768,80.89793601402693,212.15384615384616,137.69230769230768,150.30769230769232,31.23076923076923,222.99945068369232,350.6747107873846,2558.1381835938464,473.36451369073075,-160.56003159749997,2588.1381835938464,-85.96347075239616,786.7043597882307,2528.1381835938464
239,184.8559282091111,68.84145326967779,208.7037037037037,138.77777777777777,158.74074074074073,8.0,220.46225314666668,453.7849573206296,2529.526674624445,437.12909387655554,-168.535848547,2559.526674624445,-11.069260491262964,981.6807770906295,2499.526674624445
240,186.90763364521428,68.97129712785359,209.78571428571428,139.0,163.64285714285714,8.0,238.88432475503572,453.02478572307155,2531.6956961489295,447.2358049666072,-170.6772095816072,2561.6956961489295,31.96434681755714,982.532647269143,2501.695696148928
241,187.1769719616552,68.62198849382759,209.3448275862069,139.0,164.20689655172413,8.0,242.63894548093103,458.7085886988621,2546.0374882144824,445.74598536,-171.63275620027585,2576.0374882144824,37.116633448106896,988.1653442384485,2516.0374882144824
242,186.75299337621738,68.22248707646955,209.08695652173913,139.0,163.47826086956522,8.0,239.01377138882614,462.5905403470001,2547.767620583913,443.7148026176957,-171.74803095278259,2577.767620583913,30.70773282257826,988.8448459791304,2517.767620583913
243,186.11092631033333,67.85724894203334,209.0,140.33333333333334,162.0,8.0,233.38546752966667,466.06489054366665,2548.9107259133334,443.1256103513333,-183.8465016683333,2578.9107259133334,17.666028340666667,989.2937825523333,2518.9107259133334
244,188.52004519390906,74.62425682762273,214.8181818181818,143.0,164.8181818181818,10.454545454545455,248.76161332568182,396.11202309350006,2487.663219104546,483.85186212722726,-203.04349725904547,2517.6632191045455,41.47110167416819,944.1682628284999,2457.663219104546
245,181.83793385827778,113.76596196502777,209.11111111111111,165.0,156.66666666666666,52.111111111111114,192.99467213944445,55.07805871960001,2511.5522732216673,438.42206827811117,-400.69095611572226,2541.5522732216673,-28.71406152514444,590.7004903157778,2481.552273221667
246,175.05729484558333,120.42404715216666,204.0,171.0,151.5,59.666666666666664,127.64859676362501,-3.6232133706358334,2415.896636961667,377.463895161875,-437.424101511625,2445.896636961667,-71.019892374675,504.7332725524584,2385.896636961667
247,178.33070518852378,120.38556453161904,206.14285714285714,170.71428571428572,154.0,59.523809523809526,158.24603126161907,-3.3283538392613328,2461.6773739780956,403.1818774995238,-443.10955374580954,2491.6773739780956,-51.16252663022858,515.6961742581427,2431.6773739780956
248,182.7987637726956,119.90314118752175,210.1304347826087,170.65217391304347,154.6086956521739,58.0,201.5116079579565,0.8858753481653044,2515.4436035165218,447.930463707913,-452.0501350734349,2545.4436035165218,-46.93035971599999,540.368567425261,2485.4436035165218
249,187.7079277039375,118.11505270012502,214.625,167.625,155.0,58.125,251.0303421019375,17.058014988893127,2583.585220336875,500.6663532255625,-436.53207588199996,2613.585220336875,-44.81236505508125,554.071182251,2553.585220336875
250,182.2800100226316,91.62667565595788,213.10526315789474,144.05263157894737,155.68421052631578,38.526315789473685,191.5292607356842,242.85438698213684,2449.5631167773686,461.9027324475263,-209.73363775947368,2479.5631167773686,-36.4615920217421,689.6127881502105,2419.5631167773686
251,188.9090875244,69.23115600586803,215.48,137.0,161.76,8.0,248.07149292004,435.3947399902799,2445.5251074208004,481.7814807129599,-147.57428833012,2475.5251074208004,15.179789581288002,948.68944091788,2415.5251074208004
252,193.26340517791306,68.91655897057827,218.65217391304347,137.0,168.0,8.0,288.62200396995655,443.242018989913,2474.3767620573913,515.0865491783478,-149.29422925865217,2504.3767620573913,68.57285441523914,960.0208395253045,2444.3767620573913
253,193.73906679503705,68.95087178548889,219.07407407407408,137.0,168.0,8.0,292.90924976496296,443.1884211787407,2475.742540147407,519.0720893011852,-149.37564821588893,2505.742540147407,68.61116847285183,960.5572464554815,2445.742540147407
254,193.6350518588966,69.02089980553794,219.0,137.0,168.0,8.0,292.04110191617247,442.63295561693104,2476.038515288277,518.4826407595862,-149.39329213106893,2506.038515288277,68.6194710567138,960.6734808559311,2446.038515288277
255,191.9213979084,68.92030792236,218.6,137.0,167.06666666666666,8.0,281.1776713054,450.4286661782666,2514.736083984667,522.792150879,-151.70018412279998,2544.736083984667,61.31390279134666,975.8718383789999,2484.736083984667
256,190.71937179549997,76.7032823562625,218.75,137.0,167.0,17.5,284.68955612175,399.623462677125,2637.40359497,550.060592651375,-159.01279830925003,2667.40359497,64.718400955225,935.7565536499999,2607.40359497
257,195.9031999377778,83.96946546767778,223.44444444444446,137.0,169.55555555555554,28.666666666666668,355.5854627822222,356.8462727864445,2824.3348795577776,635.0300089517777,-170.156399197,2854.3348795577776,93.62831539583333,894.9548678927777,2794.3348795577776
258,196.15738487237502,84.1023302078375,223.75,137.0,172.5,30.0,356.90422821037504,354.34037780762503,2814.88232422,635.97321319575,-169.59289932237502,2844.88232422,122.07032966625,878.90888214125,2784.88232422
259,196.29363544173077,84.0380818293654,224.69230769230768,137.0,173.53846153846155,29.923076923076923,358.2016671987693,354.92762638961534,2814.5092210042317,645.2891211875769,-169.57065934392307,2844.5092210042317,132.19420535742307,879.5423114483461,2784.5092210042317
260,196.22270488737502,84.18077564239375,224.75,137.0,172.0,29.25,357.690481185875,353.7062072754375,2815.9958038331247,646.2026252746874,-169.65927791587498,2845.9958038331247,117.23478126531248,886.587890625,2785.9958038331247
261,193.10365486137496,83.42421150208123,219.75,136.0,168.0,30.375,328.71572303768755,363.52235794075,2833.6381225587497,599.786609649625,-160.61226367950002,2863.6381225587497,78.32790243629375,881.186607360875,2803.6381225587497
262,183.2086406506842,80.73375139738947,215.0,134.89473684210526,152.6315789473684,31.68421052631579,252.05824440415793,427.26749460321054,3102.4221319894727,604.139831543,-163.57006595005262,3132.4221319894727,-80.12683155666315,950.966710141,3072.4221319894727
263,179.92630440850004,81.05530357361428,215.0,134.42857142857142,142.78571428571428,45.57142857142857,228.26615415303579,446.2107979911073,3267.243922642144,635.9284711565715,-166.79937090200002,3297.243922642144,-195.55734470914285,844.8401729038213,3237.243922642144
264,178.74403936209092,80.2994474931182,215.0,134.27272727272728,138.0,46.0,216.38489185672725,458.31342939890914,3292.0819646672726,640.7188998135455,-166.2647954766364,3322.0819646672726,-251.65873579536358,846.4885253904544,3262.0819646672726
265,178.6003112792857,80.35565240042142,215.0,134.78571428571428,138.0,46.0,214.8338317871428,457.8933901106071,3293.7323172439287,641.037192208357,-172.3308928353571,3323.7323172439287,-251.78605651857146,846.9167916434287,3263.7323172439287
266,178.6774243806316,80.38804024144208,215.0,135.0,138.0,46.0,215.7797305458948,457.6362593800527,3294.5752724100007,641.1997680664211,-174.87265898063157,3324.5752724100007,-251.85108465900004,847.1355398077895,3264.5752724100007
267,179.06414794942856,80.68417249407142,215.0,136.71428571428572,137.71428571428572,46.0,219.067315238,451.7814156667143,3276.931012835714,637.7967790877144,-193.83560616642856,3306.931012835714,-253.73132760171433,842.5569719584286,3246.931012835714
268,177.92214118122223,81.46208869087224,215.0,136.77777777777777,134.44444444444446,46.0,205.86833021383336,442.6815439859445,3275.7310112849996,637.5653449163334,-194.49290296761112,3305.7310112849996,-290.8674519855,842.2455783420556,3245.731011285
269,177.36767578117647,80.67665234735293,215.0,133.35294117647058,135.2941176470588,46.0,200.68826204188238,454.40700575888235,3295.317727482353,641.3429709042352,-155.66488019152942,3325.317727482353,-282.91055656876466,847.3281860351765,3265.3177274823524
270,177.05388330533336,80.52685631646297,215.0,131.0,135.85185185185185,46.0,197.47238667807403,457.0727346914445,3302.0908564811107,642.6492716470741,-128.5298959237037,3332.0908564811107,-277.07962601281486,849.0857792606666,3272.0908564811107
271,177.04892599165518,80.47822676034826,215.0,131.0,135.93103448275863,46.0,197.38414632865513,457.56412374555174,3301.574176656897,642.5496363146553,-128.50996556772415,3331.574176656897,-276.1266500538965,848.9517022494136,3271.574176656897
272,177.0463530442414,80.34714771139312,215.0,131.0,135.93103448275863,46.0,197.40419953444828,459.19807170993096,3302.408144195517,642.7104723700344,-128.54213530448277,3332.408144195517,-276.19664369779315,849.1681076574483,3272.4081441955163
273,177.03628009304342,80.2462062006348,215.0,131.0,136.0,46.0,197.34195875082608,460.4937903363043,3303.319410241304,642.8862278150435,-128.57728576656527,3333.319410241304,-275.48252802304347,849.4045728601305,3273.3194102413045
274,177.11910522456,80.055071411124,215.0,133.8,136.0,46.0,197.89699645996004,461.76568359372004,3296.6149609363997,641.5931591796401,-160.94112915039995,3326.6149609363997,-274.91827758784,847.6648217773599,3266.6149609363997
275,177.40991451863158,79.91826107627894,215.0,136.26315789473685,134.21052631578948,46.0,201.2155673378421,463.2518198112106,3295.903500204737,641.4559518915263,-189.66464956184208,3325.903500204737,-295.36159796447373,847.4801892733157,3265.9035002047367
276,177.48592277191304,80.09144127886955,215.0,137.0,134.0,46.0,202.33358963665214,461.79129426373913,3299.780252208696,642.2036371644347,-198.49927752943478,3329.780252208696,-298.11681730852166,848.486192786261,3269.780252208696
277,177.60728928127588,80.14025142275173,215.0,136.93103448275863,135.17241379310346,46.0,203.7274917076207,461.20292084793107,3299.6125067351722,642.1712941136552,-197.683944175931,3329.6125067351722,-284.65934385106885,848.4426606277243,3269.6125067351722
278,177.64888763429167,80.15922609965834,215.0,137.0,136.0,46.0,204.21496009816667,460.99764887500004,3299.7127176925,642.1906153360001,-198.49525197345835,3329.7127176925,-275.1789894103333,848.4686660766251,3269.7127176925
279,177.63184102388888,80.05892859563333,215.0,136.77777777777777,136.0,46.0,204.06507534466664,462.26500108511107,3300.476453993333,642.3379177517778,-195.94628567155553,3330.476453993333,-275.2432657877778,848.6668565541111,3270.476453993333
280,177.63620942217244,80.13843983617588,215.0,137.0,136.0,46.0,204.07918417044826,461.2624795848274,3299.887249124483,642.2242810479655,-198.505655222931,3329.887249124483,-275.19367612644834,848.5139496901724,3269.887249124483
281,178.47978413906674,80.56195271809665,215.0,136.06666666666666,136.0,46.0,212.22644602460002,453.08188171393346,3275.928833007,637.6034973143999,-186.30795364380003,3305.928833007,-273.17733764643333,842.2969055175331,3245.928833007
282,181.16348535888233,80.65089999927648,215.0,135.94117647058823,142.47058823529412,32.8235294117647,234.21877064417643,436.1307265338234,3160.171544691764,615.2777674057647,-177.91135316741176,3190.171544691764,-193.24203670735295,955.8038796824119,3130.171544691764
283,187.55741958624998,81.08664665222503,215.0,131.0,159.1,26.3,285.175415039,403.4667541503501,2956.2622314454998,575.9504638671999,-115.19012908929999,2986.2622314454998,-10.925883293209997,961.3933197021,2926.2622314454998
284,190.17834472645453,81.88657240433638,215.0,130.8181818181818,168.72727272727272,25.636363636363637,311.83561567836364,393.84921819509094,2946.7810724436367,574.1218483664545,-112.92436634404544,2976.7810724436367,89.25024483425454,965.1729070490907,2916.7810724436367
285,190.06931050633332,81.53124491373335,215.0,131.0,168.66666666666666,26.0,310.8466796873334,397.67812601733334,2948.0091552716663,574.3587137858334,-114.871779124,2978.0091552716663,88.68049494425001,961.8535868325001,2918.0091552716663
286,190.20969807013637,82.10797951439089,215.0,130.72727272727272,169.63636363636363,27.363636363636363,312.2545790236818,391.6604198109091,2947.5987770781812,574.2795715332272,-112.00857647975454,2977.5987770781812,98.58983403986818,947.7640158912274,2917.5987770781812
287,190.28612670896,82.27583404541599,215.0,131.0,169.68,27.92,313.12837036123994,390.03021972655995,2948.3838378916,574.4309790038001,-114.88623229976001,2978.3838378916,99.06395965574401,942.3287329101599,2918.3838378916
288,188.89007377624998,73.58139371871876,214.125,130.75,165.625,16.375,278.073135375875,444.72931861887497,2742.158218384375,526.50354957575,-104.55959701536251,2772.158218384375,53.696022748956246,983.5014533995,2712.158218384375
289,192.18801946226085,64.39337937727826,217.8695652173913,137.17391304347825,169.3913043478261,8.0,291.83969381586945,504.8775475544784,2588.324600884348,530.9546601668694,-157.60850325878263,2618.324600884348,83.84047085315217,1004.7734693445656,2558.324600884348
290,192.9427455554546,65.9376796375682,217.63636363636363,137.27272727272728,168.8181818181818,8.0,295.1941986084545,484.4436645507272,2555.373313210454,522.5327259410908,-156.59529737990906,2585.373313210454,78.08900625055001,991.8319618918636,2525.373313210454
291,193.10457229625,66.212572097775,217.0,137.5,168.5,8.0,296.98287963875003,482.529296875,2558.2826538074996,517.3460083004999,-158.829486847,2588.2826538074996,75.3548641205,992.974624634,2528.2826538074996
292,192.9843673705,65.85188293455,217.0,137.5,168.5,8.0,296.906036377,487.40962219225,2566.9397583025,519.0764160155,-159.365383148,2596.9397583025,75.617538452175,996.3746337890001,2536.9397583025
293,192.61596679694998,66.120717620855,217.0,137.5,168.4,8.0,292.90173645015,483.85214843759996,2560.9241821289993,517.8740264893502,-158.9978385926,2590.9241821289993,74.55130195617501,994.0120422364502,2530.9241821289993
294,193.00482482899997,65.89705123899999,217.0,138.2,169.2,8.0,296.6301330567,486.25054016110005,2562.9860839860003,518.2861389161001,-165.48757781980004,2592.9860839860003,81.71725997923,994.8218444825001,2532.9860839860003
295,192.17978515619998,65.88813629147998,216.6,137.4,167.6,8.0,290.3102539064,488.1771606443999,2572.7138671879998,516.5704895018,-158.8106262206,2602.7138671879998,67.75568847656001,998.6424072274,2542.7138671879998
296,192.03538513200002,65.74912414552,216.6,137.0,168.4,8.0,288.756085205,489.00275268539997,2570.45864258,516.1194519042,-155.0219909666,2600.45864258,74.82777099612001,997.7566528312,2540.45864258
297,191.50624720250005,66.45022042592917,217.25,137.08333333333334,165.58333333333334,8.25,282.51954142258325,480.1831258137917,2556.895100911251,519.2877998352917,-154.972173055,2586.895100911251,49.63533393541667,990.2329686482917,2526.895100911251
298,189.90441210531043,81.88687765186897,219.6206896551724,137.68965517241378,152.75862068965517,43.44827586206897,266.39785766603444,339.5430203142069,2540.3434216731034,537.3921445649312,-159.44228547193106,2570.3434216731034,-63.728080420655175,673.9763541385518,2510.343421673103
299,188.92265605925,84.31529045105,218.5,137.625,149.75,52.0,257.5812921523125,317.799764633125,2539.6778106681245,527.1482353209376,-158.8164796829375,2569.6778106681245,-90.207903861975,598.4410400391249,2509.677810668125
300,188.85803809534613,84.51756462683846,218.30769230769232,137.0,148.3846153846154,52.0,257.07418881930766,316.0843916672308,2540.3607271638466,525.5524644118077,-153.22775327238463,2570.3607271638466,-102.24543615493461,598.6038865309614,2510.360727163846
301,189.0289736661818,83.42136348377728,218.63636363636363,137.8181818181818,150.1818181818182,47.72727272727273,257.87438201909094,324.9362820712727,2533.266046697727,527.0538593640455,-160.15954034986362,2563.266046697727,-86.18532562256362,634.4121676358182,2503.266046697727
302,188.7112207413125,75.48808860779376,218.375,142.875,155.5,15.875,248.45179557812503,385.22634506231253,2469.6801605237506,511.421175003125,-200.39259719843747,2499.6801605237506,-38.71738660335,890.0148086547499,2439.6801605237506
303,193.7400883265714,70.99911281040714,221.0,144.14285714285714,166.14285714285714,8.0,286.9037998744286,416.6701965332143,2424.8343505864286,525.1054818290714,-207.82521057128568,2454.8343505864286,51.60745402744284,940.563206264,2394.8343505864286
304,195.7792672550588,70.6711376414647,222.1764705882353,143.8235294117647,169.76470588235293,8.0,306.23342716,422.2058195227648,2440.7814510576472,538.706446030647,-206.41273319011765,2470.7814510576472,82.5478394452353,946.826398064235,2410.7814510576472
305,196.37978165225925,70.64092508951853,222.77777777777777,143.44444444444446,171.55555555555554,8.0,311.099529125037,422.091680456074,2438.6248734077776,543.4426947698148,-202.95067907266662,2468.6248734077776,97.59902501992222,945.9793904622592,2408.6248734077776
306,196.0754267375,70.74887381659445,222.88888888888889,144.0,170.55555555555554,8.0,308.1253034804999,420.66022067600005,2435.6857367622224,543.7589518229444,-207.51241132927782,2465.6857367622224,89.04700597124999,944.825076633,2405.6857367622224
307,195.839782715,70.7649688721,223.0,145.0,170.0,8.0,306.191802979,420.631958008,2436.31567383,544.858398438,-216.2137146,2466.31567383,84.3814697266,945.07244873,2406.31567383
308,194.58103408820003,72.37261543274501,221.6,143.9,170.2,8.1,292.9897232054999,403.52986755369994,2415.6671630855003,528.3441146850499,-204.95993728644999,2445.6671630855003,85.34132385248999,936.1300048828001,2385.6671630855003
309,188.68491243063158,111.68624797615261,216.68421052631578,163.73684210526315,161.89473684210526,50.31578947368421,251.340935958,71.64843009650001,2499.161543996316,502.6400885331053,-388.96336685984215,2529.161543996316,16.016159258389475,601.9921875001052,2469.161543996316
310,180.8265950128846,122.42952200073078,208.30769230769232,173.07692307692307,157.46153846153845,61.07692307692308,177.26214247473075,-20.660451017889613,2426.588688777308,416.1909132737692,-457.2246727576539,2456.588688777308,-21.306233479423078,495.21876760630767,2396.588688777308
311,182.38424151873915,122.38150820521737,209.08695652173913,173.0,158.0,60.0,192.96807330582607,-20.52755928039565,2458.3471042791302,428.3237570057391,-462.46766198204347,2488.3471042791302,-17.03079198753478,510.9242328146087,2428.3471042791302
312,184.8750076295,121.3915405275,213.0,173.0,158.0,58.0,216.448974609,-12.1082625389,2481.403564455,466.752685547,-466.7527770995,2511.403564455,-17.1924943924,532.967803955,2451.403564455
313,189.68210018388234,120.92487065929409,217.47058823529412,172.05882352941177,160.0,58.470588235294116,265.74272604547065,-8.265996023134765,2552.8643727017648,520.546359791353,-471.4825349694706,2582.8643727017648,0.0,544.3189553652943,2522.8643727017648
